CAMNT_ID,WGCNA_Module_Num,RAIN_diel_Results,KEGG_Annotations
CAMNT_0024347789,14,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041629951,14,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024431443,11,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024329115,11,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024067097,11,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041680805,14,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041714155,6,FALSE,04973 Carbohydrate digestion and absorption [PATH:ko04973]
CAMNT_0041714155,6,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0041714155,6,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041714155,6,FALSE,04978 Mineral absorption [PATH:ko04978]
CAMNT_0024347789,14,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0041629951,14,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024431443,11,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024329115,11,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024067097,11,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0041680805,14,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0023997427,1,TRUE,
CAMNT_0024049809,1,TRUE,
CAMNT_0041716071,1,TRUE,
CAMNT_0041791177,1,TRUE,
CAMNT_0024258417,1,TRUE,
CAMNT_0024017641,1,TRUE,
CAMNT_0041631423,1,TRUE,
CAMNT_0041675059,3,TRUE,
CAMNT_0041714537,8,FALSE,
CAMNT_0024403005,0,FALSE,
CAMNT_0041857357,0,FALSE,
CAMNT_0041760933,0,FALSE,
CAMNT_0023949559,1,FALSE,
CAMNT_0024512759,0,FALSE,
CAMNT_0024577865,0,FALSE,
CAMNT_0024094295,0,FALSE,
CAMNT_0023983899,1,FALSE,
CAMNT_0024019931,3,FALSE,
CAMNT_0024160847,1,FALSE,
CAMNT_0041822305,1,FALSE,
CAMNT_0041592997,1,FALSE,
CAMNT_0023940209,1,FALSE,
CAMNT_0041630483,1,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0041630483,1,FALSE,04260 Cardiac muscle contraction [PATH:ko04260]
CAMNT_0041630483,1,FALSE,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261]
CAMNT_0041630483,1,FALSE,04911 Insulin secretion [PATH:ko04911]
CAMNT_0041630483,1,FALSE,04918 Thyroid hormone synthesis [PATH:ko04918]
CAMNT_0041630483,1,FALSE,04919 Thyroid hormone signaling pathway [PATH:ko04919]
CAMNT_0041630483,1,FALSE,04960 Aldosterone-regulated sodium reabsorption [PATH:ko04960]
CAMNT_0041630483,1,FALSE,04961 Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961]
CAMNT_0041630483,1,FALSE,04964 Proximal tubule bicarbonate reclamation [PATH:ko04964]
CAMNT_0041630483,1,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0041630483,1,FALSE,04971 Gastric acid secretion [PATH:ko04971]
CAMNT_0041630483,1,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041630483,1,FALSE,04973 Carbohydrate digestion and absorption [PATH:ko04973]
CAMNT_0041630483,1,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0041630483,1,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041630483,1,FALSE,04978 Mineral absorption [PATH:ko04978]
CAMNT_0024373449,0,FALSE,
CAMNT_0024173751,0,FALSE,
CAMNT_0041858263,10,FALSE,
CAMNT_0024388817,10,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0041781015,7,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024430663,7,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024388817,10,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0041781015,7,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024430663,7,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024388817,10,FALSE,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261]
CAMNT_0041781015,7,FALSE,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261]
CAMNT_0024430663,7,FALSE,04261 Adrenergic signaling in cardiomyocytes [PATH:ko04261]
CAMNT_0024388817,10,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0041781015,7,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0024430663,7,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0024388817,10,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041781015,7,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024430663,7,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024169041,16,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0024399557,0,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0041608343,4,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024131829,2,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024429729,2,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0041675151,2,FALSE,
CAMNT_0041697395,13,FALSE,
CAMNT_0024505533,0,FALSE,
CAMNT_0024084239,4,FALSE,
CAMNT_0024471561,2,FALSE,
CAMNT_0024340015,0,FALSE,
CAMNT_0024468221,0,FALSE,
CAMNT_0024261439,0,FALSE,
CAMNT_0041719551,3,TRUE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024170817,14,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0041793671,0,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0041629113,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024424503,0,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024294155,5,FALSE,
CAMNT_0024251623,0,FALSE,
CAMNT_0024328963,0,FALSE,
CAMNT_0041857435,0,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0023938325,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024339869,0,FALSE,
CAMNT_0041837987,6,FALSE,
CAMNT_0024229907,10,TRUE,
CAMNT_0024424567,1,TRUE,04110 Cell cycle [PATH:ko04110]
CAMNT_0024250197,1,TRUE,04110 Cell cycle [PATH:ko04110]
CAMNT_0024332297,1,TRUE,04110 Cell cycle [PATH:ko04110]
CAMNT_0024424567,1,TRUE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024250197,1,TRUE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024332297,1,TRUE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024424567,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024250197,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024332297,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024424567,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024250197,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024332297,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024424567,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024250197,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024332297,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024424567,1,TRUE,04310 Wnt signaling pathway [PATH:ko04310]
CAMNT_0024250197,1,TRUE,04310 Wnt signaling pathway [PATH:ko04310]
CAMNT_0024332297,1,TRUE,04310 Wnt signaling pathway [PATH:ko04310]
CAMNT_0024424567,1,TRUE,04350 TGF-beta signaling pathway [PATH:ko04350]
CAMNT_0024250197,1,TRUE,04350 TGF-beta signaling pathway [PATH:ko04350]
CAMNT_0024332297,1,TRUE,04350 TGF-beta signaling pathway [PATH:ko04350]
CAMNT_0024424567,1,TRUE,04710 Circadian rhythm [PATH:ko04710]
CAMNT_0024250197,1,TRUE,04710 Circadian rhythm [PATH:ko04710]
CAMNT_0024332297,1,TRUE,04710 Circadian rhythm [PATH:ko04710]
CAMNT_0024424567,1,TRUE,05168 Herpes simplex infection [PATH:ko05168]
CAMNT_0024250197,1,TRUE,05168 Herpes simplex infection [PATH:ko05168]
CAMNT_0024332297,1,TRUE,05168 Herpes simplex infection [PATH:ko05168]
CAMNT_0041628873,4,TRUE,
CAMNT_0024128305,2,TRUE,
CAMNT_0024008113,2,TRUE,
CAMNT_0024009325,12,FALSE,
CAMNT_0024536397,5,FALSE,
CAMNT_0041790823,13,FALSE,
CAMNT_0041856231,0,FALSE,
CAMNT_0024082793,6,FALSE,
CAMNT_0041636039,7,FALSE,
CAMNT_0041593151,13,FALSE,
CAMNT_0041675187,0,FALSE,
CAMNT_0041758363,15,FALSE,
CAMNT_0041884643,17,FALSE,
CAMNT_0041857453,0,FALSE,
CAMNT_0041713603,2,FALSE,
CAMNT_0041629525,4,FALSE,
CAMNT_0041728315,0,FALSE,
CAMNT_0024080157,10,FALSE,
CAMNT_0041631049,1,FALSE,
CAMNT_0041715199,12,FALSE,
CAMNT_0024018197,0,FALSE,
CAMNT_0041770339,2,FALSE,
CAMNT_0023929473,0,FALSE,
CAMNT_0041793725,0,FALSE,
CAMNT_0041790547,16,FALSE,
CAMNT_0041820965,5,FALSE,
CAMNT_0041884549,5,FALSE,
CAMNT_0041763787,17,FALSE,
CAMNT_0041856565,17,FALSE,
CAMNT_0041672525,6,FALSE,
CAMNT_0041713949,13,FALSE,
CAMNT_0041760053,0,FALSE,
CAMNT_0041856721,0,FALSE,
CAMNT_0041628853,4,FALSE,
CAMNT_0041758185,15,FALSE,
CAMNT_0041759815,7,FALSE,
CAMNT_0041758231,1,FALSE,
CAMNT_0041857179,7,FALSE,
CAMNT_0041805443,7,FALSE,
CAMNT_0041790411,2,FALSE,
CAMNT_0041822029,6,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024066187,6,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041677021,6,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041591581,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024006071,10,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041758065,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041821183,14,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024553665,14,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024046675,12,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024467019,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024471637,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024296131,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041758257,14,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024300815,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024021915,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024471423,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024556019,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024556027,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024171825,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024528567,2,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024211821,10,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024427491,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024387003,6,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024411209,12,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0023972473,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024014315,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041856537,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041885289,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024151985,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041856201,13,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0023987717,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041672193,2,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024471187,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024062839,9,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024179357,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024324307,10,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0023936689,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041820759,7,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024087679,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041713299,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041791471,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024508781,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041628801,13,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024024189,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024088535,4,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024385163,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024279091,10,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024356807,2,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0041827633,9,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024050097,6,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024279091,10,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024356807,2,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0041827633,9,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024050097,6,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024279091,10,FALSE,04070 Phosphatidylinositol signaling system [PATH:ko04070]
CAMNT_0024356807,2,FALSE,04070 Phosphatidylinositol signaling system [PATH:ko04070]
CAMNT_0041827633,9,FALSE,04070 Phosphatidylinositol signaling system [PATH:ko04070]
CAMNT_0024050097,6,FALSE,04070 Phosphatidylinositol signaling system [PATH:ko04070]
CAMNT_0024279091,10,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024356807,2,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041827633,9,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024050097,6,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024279091,10,FALSE,04270 Vascular smooth muscle contraction [PATH:ko04270]
CAMNT_0024356807,2,FALSE,04270 Vascular smooth muscle contraction [PATH:ko04270]
CAMNT_0041827633,9,FALSE,04270 Vascular smooth muscle contraction [PATH:ko04270]
CAMNT_0024050097,6,FALSE,04270 Vascular smooth muscle contraction [PATH:ko04270]
CAMNT_0024279091,10,FALSE,04540 Gap junction [PATH:ko04540]
CAMNT_0024356807,2,FALSE,04540 Gap junction [PATH:ko04540]
CAMNT_0041827633,9,FALSE,04540 Gap junction [PATH:ko04540]
CAMNT_0024050097,6,FALSE,04540 Gap junction [PATH:ko04540]
CAMNT_0024279091,10,FALSE,04611 Platelet activation [PATH:ko04611]
CAMNT_0024356807,2,FALSE,04611 Platelet activation [PATH:ko04611]
CAMNT_0041827633,9,FALSE,04611 Platelet activation [PATH:ko04611]
CAMNT_0024050097,6,FALSE,04611 Platelet activation [PATH:ko04611]
CAMNT_0024279091,10,FALSE,04713 Circadian entrainment [PATH:ko04713]
CAMNT_0024356807,2,FALSE,04713 Circadian entrainment [PATH:ko04713]
CAMNT_0041827633,9,FALSE,04713 Circadian entrainment [PATH:ko04713]
CAMNT_0024050097,6,FALSE,04713 Circadian entrainment [PATH:ko04713]
CAMNT_0024279091,10,FALSE,04720 Long-term potentiation [PATH:ko04720]
CAMNT_0024356807,2,FALSE,04720 Long-term potentiation [PATH:ko04720]
CAMNT_0041827633,9,FALSE,04720 Long-term potentiation [PATH:ko04720]
CAMNT_0024050097,6,FALSE,04720 Long-term potentiation [PATH:ko04720]
CAMNT_0024279091,10,FALSE,04723 Retrograde endocannabinoid signaling [PATH:ko04723]
CAMNT_0024356807,2,FALSE,04723 Retrograde endocannabinoid signaling [PATH:ko04723]
CAMNT_0041827633,9,FALSE,04723 Retrograde endocannabinoid signaling [PATH:ko04723]
CAMNT_0024050097,6,FALSE,04723 Retrograde endocannabinoid signaling [PATH:ko04723]
CAMNT_0024279091,10,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024356807,2,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041827633,9,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024050097,6,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024279091,10,FALSE,04725 Cholinergic synapse [PATH:ko04725]
CAMNT_0024356807,2,FALSE,04725 Cholinergic synapse [PATH:ko04725]
CAMNT_0041827633,9,FALSE,04725 Cholinergic synapse [PATH:ko04725]
CAMNT_0024050097,6,FALSE,04725 Cholinergic synapse [PATH:ko04725]
CAMNT_0024279091,10,FALSE,04726 Serotonergic synapse [PATH:ko04726]
CAMNT_0024356807,2,FALSE,04726 Serotonergic synapse [PATH:ko04726]
CAMNT_0041827633,9,FALSE,04726 Serotonergic synapse [PATH:ko04726]
CAMNT_0024050097,6,FALSE,04726 Serotonergic synapse [PATH:ko04726]
CAMNT_0024279091,10,FALSE,04728 Dopaminergic synapse [PATH:ko04728]
CAMNT_0024356807,2,FALSE,04728 Dopaminergic synapse [PATH:ko04728]
CAMNT_0041827633,9,FALSE,04728 Dopaminergic synapse [PATH:ko04728]
CAMNT_0024050097,6,FALSE,04728 Dopaminergic synapse [PATH:ko04728]
CAMNT_0024279091,10,FALSE,04730 Long-term depression [PATH:ko04730]
CAMNT_0024356807,2,FALSE,04730 Long-term depression [PATH:ko04730]
CAMNT_0041827633,9,FALSE,04730 Long-term depression [PATH:ko04730]
CAMNT_0024050097,6,FALSE,04730 Long-term depression [PATH:ko04730]
CAMNT_0024279091,10,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0024356807,2,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0041827633,9,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0024050097,6,FALSE,04742 Taste transduction [PATH:ko04742]
CAMNT_0024279091,10,FALSE,04750 Inflammatory mediator regulation of TRP channels [PATH:ko04750]
CAMNT_0024356807,2,FALSE,04750 Inflammatory mediator regulation of TRP channels [PATH:ko04750]
CAMNT_0041827633,9,FALSE,04750 Inflammatory mediator regulation of TRP channels [PATH:ko04750]
CAMNT_0024050097,6,FALSE,04750 Inflammatory mediator regulation of TRP channels [PATH:ko04750]
CAMNT_0024279091,10,FALSE,04911 Insulin secretion [PATH:ko04911]
CAMNT_0024356807,2,FALSE,04911 Insulin secretion [PATH:ko04911]
CAMNT_0041827633,9,FALSE,04911 Insulin secretion [PATH:ko04911]
CAMNT_0024050097,6,FALSE,04911 Insulin secretion [PATH:ko04911]
CAMNT_0024279091,10,FALSE,04912 GnRH signaling pathway [PATH:ko04912]
CAMNT_0024356807,2,FALSE,04912 GnRH signaling pathway [PATH:ko04912]
CAMNT_0041827633,9,FALSE,04912 GnRH signaling pathway [PATH:ko04912]
CAMNT_0024050097,6,FALSE,04912 GnRH signaling pathway [PATH:ko04912]
CAMNT_0024279091,10,FALSE,04915 Estrogen signaling pathway [PATH:ko04915]
CAMNT_0024356807,2,FALSE,04915 Estrogen signaling pathway [PATH:ko04915]
CAMNT_0041827633,9,FALSE,04915 Estrogen signaling pathway [PATH:ko04915]
CAMNT_0024050097,6,FALSE,04915 Estrogen signaling pathway [PATH:ko04915]
CAMNT_0024279091,10,FALSE,04918 Thyroid hormone synthesis [PATH:ko04918]
CAMNT_0024356807,2,FALSE,04918 Thyroid hormone synthesis [PATH:ko04918]
CAMNT_0041827633,9,FALSE,04918 Thyroid hormone synthesis [PATH:ko04918]
CAMNT_0024050097,6,FALSE,04918 Thyroid hormone synthesis [PATH:ko04918]
CAMNT_0024279091,10,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024356807,2,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0041827633,9,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024050097,6,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024279091,10,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0024356807,2,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0041827633,9,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0024050097,6,FALSE,04970 Salivary secretion [PATH:ko04970]
CAMNT_0024279091,10,FALSE,04971 Gastric acid secretion [PATH:ko04971]
CAMNT_0024356807,2,FALSE,04971 Gastric acid secretion [PATH:ko04971]
CAMNT_0041827633,9,FALSE,04971 Gastric acid secretion [PATH:ko04971]
CAMNT_0024050097,6,FALSE,04971 Gastric acid secretion [PATH:ko04971]
CAMNT_0024279091,10,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024356807,2,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0041827633,9,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024050097,6,FALSE,04972 Pancreatic secretion [PATH:ko04972]
CAMNT_0024279091,10,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024356807,2,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0041827633,9,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024050097,6,FALSE,05010 Alzheimer's disease [PATH:ko05010]
CAMNT_0024279091,10,FALSE,05205 Proteoglycans in cancer [PATH:ko05205]
CAMNT_0024356807,2,FALSE,05205 Proteoglycans in cancer [PATH:ko05205]
CAMNT_0041827633,9,FALSE,05205 Proteoglycans in cancer [PATH:ko05205]
CAMNT_0024050097,6,FALSE,05205 Proteoglycans in cancer [PATH:ko05205]
CAMNT_0041759413,0,FALSE,
CAMNT_0041630331,0,FALSE,
CAMNT_0024404157,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024404157,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024404157,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0024573607,3,FALSE,
CAMNT_0041675515,3,FALSE,
CAMNT_0024152673,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024176921,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024241349,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024252983,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024334511,3,FALSE,04020 Calcium signaling pathway [PATH:ko04020]
CAMNT_0024152673,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024176921,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024241349,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024252983,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024334511,3,FALSE,04022 cGMP - PKG signaling pathway [PATH:ko04022]
CAMNT_0024152673,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0024176921,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0024241349,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0024252983,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0024334511,3,FALSE,04974 Protein digestion and absorption [PATH:ko04974]
CAMNT_0023972805,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024017385,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024329203,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024090935,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024388713,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024312961,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024342529,0,FALSE,
CAMNT_0024508985,0,FALSE,
CAMNT_0024256275,0,FALSE,
CAMNT_0024118133,3,FALSE,
CAMNT_0041656011,0,FALSE,
CAMNT_0041677793,0,FALSE,04010 MAPK signaling pathway [PATH:ko04010]
CAMNT_0024261853,3,TRUE,04014 Ras signaling pathway [PATH:ko04014]
CAMNT_0024345051,3,TRUE,04014 Ras signaling pathway [PATH:ko04014]
CAMNT_0024516951,3,TRUE,04014 Ras signaling pathway [PATH:ko04014]
CAMNT_0041628979,3,TRUE,04014 Ras signaling pathway [PATH:ko04014]
